episode,epsilon,replay,use_double_dqn,train_steps_cumulative,train_steps_episode,episode_mean_loss,last_batch_loss,episode_return_total,avg_return_per_vehicle,elite_buffer_size,elite_transitions_added_episode,elite_transitions_added_cumulative,elite_samples_drawn_episode,elite_samples_drawn_cumulative,replay_main_finalized_episode,replay_main_finalized_cumulative,replay_main_pending_timeout_episode,replay_main_pending_timeout_cumulative,replay_main_terminal_episode,replay_main_terminal_cumulative,replay_main_dropped_episode,replay_main_dropped_cumulative,completion_rate,avg_travel_time,p50_travel_time,p90_travel_time,teleports,teleported_controlled,controlled_ever_teleported,arrived_after_teleport,clean_arrivals_without_teleport,forced_actions,decisions_considered,decisions_opened,decisions_finalized,decisions_skipped,decisions_skipped_actionable,skipped_pending_hold,skipped_structural_no_branch,skipped_structural_forced_single_path,skipped_structural_forced_by_lane_commit,skipped_structural_too_late_or_unreachable,skipped_actionable_no_candidate,skipped_other,route_mismatch,loop_events,short_cycle_events,aba_bounce_events,dead_end_reentry_events,long_horizon_loop_events,revisit_without_progress_events,loop_signal_events_total,loop_repeat_only_events,safety_overrides,loop_prefilter_overrides,fragment_build_failures,fallback_overrides,fallback_selected_total,fallback_selected_lane_now,pending_decision_timeouts,deferred_lane_change_actions,lane_change_observe_started,lane_change_observe_success,lane_change_observe_abort_no_progress,lane_change_observe_abort_low_speed,lane_change_observe_abort_commit_window,pending_release_events_total,pending_release_abort_events_total,pending_release_timeout_events_total,cooldown_replans_blocked,pending_release_observe_abort_no_progress,pending_release_observe_abort_commit_window,pending_release_observe_abort_low_speed,pending_release_wrong_lane_commit,pending_release_route_no_progress_abort,pending_release_route_stall_timeout,pending_release_route_hard_timeout,loop_override_count,dead_end_reentry_override_count,snapshot_cache_hits,shortest_path_cache_hits,exploration_actions,policy_actions,override_ratio,override_events_total,override_event_loop_prefilter,override_event_cooldown_fallback,override_event_observe_abort_fallback,override_event_route_apply_fail,override_event_invalid_action,policy_masked_actions_removed,override_learning_transitions,cooldown_fallback_overrides,observe_abort_fallback_overrides,route_apply_fail_overrides,override_learning_negative,override_learning_imitation,alive_at_step_cap,decision_pending_at_episode_end,mean_pending_age,mean_decision_latency_steps,pending_open_observe_end,pending_open_route_end,pending_open_lane_now_end,pending_open_proactive_end,pending_open_active_monitoring_end,mean_pending_age_end_all,max_pending_age_end_all,mean_pending_age_end_active,max_pending_age_end_active,mean_pending_age_end_lane_now,max_pending_age_end_lane_now,mean_pending_stall_age_end,max_pending_stall_age_end,top_pending_end_edges,oldest_pending_summary,mean_reward_per_finalized_decision,mean_route_difficulty_eta,p50_route_difficulty_eta,p90_route_difficulty_eta,fail_teleport,fail_timeout,fail_removed_non_destination,fail_unreachable_transition,fail_dead_end_no_outgoing,mean_network_density,p95_network_density,congestion_high_pressure_steps,emergency_brake_events,emergency_brake_due_to_leader,emergency_brake_due_to_congestion,emergency_brake_near_junction,emergency_brake_other_reason,emergency_brake_after_fallback,emergency_brake_after_proactive,emergency_brake_after_lane_now,emergency_brake_without_recent_decision,emergency_brake_rate_per_100_decisions,emergency_brake_rate_per_100_arrivals,emergency_brake_leader_share,emergency_brake_congestion_share,emergency_brake_junction_share,emergency_brake_other_share,emergency_brake_after_fallback_share,emergency_brake_after_proactive_share,emergency_brake_after_lane_now_share,emergency_brake_without_recent_decision_share,top_emergency_brake_edges,top_emergency_brake_vehicles,teleport_inferred_jam,teleport_inferred_yield_or_deadlock,lane_change_request_accepted_rate,lane_change_observe_resolution_rate,lane_change_observe_success_overcount,tail_vehicles_over_p90_count,tail_completion_gap_steps,loop_reason_short_cycle,loop_reason_aba_bounce,loop_reason_dead_end_reentry,loop_reason_long_horizon,loop_reason_revisit_without_progress,dominant_loop_reason,top_loop_signal_edges,top_loop_repeat_only_edges,aggregate_actionable_skip_to_finalized_ratio,social_regret_mean,social_regret_p90,social_best_action_chosen_rate,actionable_skip_ratio,structural_skip_ratio,pending_resolution_success_rate,pending_timeout_rate,pending_abort_rate,delay_fairness_gini,loop_after_fallback_rate,p95_to_p50_travel_ratio,timeout_rate,fallback_rate_per_opened_decision,controlled_teleport_rate,skip_reason_forced_by_lane_commit,skip_reason_too_late_or_unreachable,skip_reason_forced_single_path,skip_reason_no_branch,reachable_lane_change_nonempty,reachable_lane_change_excluded_any,reachable_lane_change_excluded_all,policy_candidates_with_broader_available,policy_candidates_collapsed_to_lane_now_only,lane_now_congestion_candidates_seen,lane_now_congestion_candidates_rejected,commit_window_non_lane_candidates_seen,commit_window_candidates_rejected,proactive_shift2_candidates_seen,proactive_shift2_candidates_rejected,proactive_brake_risk_candidates_seen,proactive_brake_risk_candidates_rejected,proactive_brake_risk_fallback_kept,pending_commit_window_grace_kept,proactive_decisions_opened,proactive_decisions_finalized,lane_now_decisions_opened,lane_now_decisions_finalized,proactive_pending_abort_count,proactive_pending_timeout_count,fallback_after_observe_abort_count,fallback_after_timeout_count,same_edge_reopen_after_abort_count,synthetic_terminal_finalizations,finalized_opened_proactive_ratio,finalized_opened_lane_now_ratio
76,0.4612219674180955,100000,0,13597,282,0.20303629814310276,0.2161329984664917,-1125.168072508921,-11.251680725089209,8904,0,8904,9024,351744,527,58489,9,655,99,7682,24025,1716314,0.97,286.07216494845363,213.0,520.8000000000001,8,3,3,0,97,462.0,25136.0,2131.0,2086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,20.0,0.0,20.0,1.0,74.0,74.0,0.0,78.0,78.0,78.0,39.0,37.0,37.0,33.0,4.0,0.0,0.0,46.0,7.0,39.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,39.0,74.0,0.0,3615503.0,17188631.0,813.0,856.0,0.03660253402158611,78.0,74.0,0.0,4.0,0.0,0.0,1917.0,156.0,0.0,4.0,0.0,78.0,78.0,0,3,0.0,12.739693192713327,0,3,3,0,0,892.0,1030.0,0.0,0.0,892.0,1030.0,890.6666666666666,1028.0,-418371676#4:1|402097158#1:1|444907552#0:1,"171@402097158#1:age=1030,stall=1028,phase=route_pending,mode=lane_now,shift=0",1.2412204818369381,130.1900625,130.49812500000002,204.5767500000001,3,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,475.0,70.0,1.0,343.0,61.0,7.0,18.0,450.0,0.0,22.290004692632568,489.69072164948454,0.14736842105263157,0.002105263157894737,0.7221052631578947,0.12842105263157894,0.014736842105263158,0.037894736842105266,0.9473684210526315,0.0,309956784#3:11|-309956784#0:10|196116986:9,177:20|147:13|153:11,0.0,8.0,1.0,0.8918918918918919,0.0,10,551.0,0.0,0.0,0.0,20.0,0.0,long_horizon,-195743203#1:2|-196117044#0:2|-402097158#1:2,584850101:1,0.0,0.034254126855939766,0.06227499999999986,0.8095529699938763,0.0,0.0,0.9773622047244095,0.019192913385826772,0.0034448818897637795,0.3922637873455457,0.24324324324324326,2.9953051643192468,0.0,0.03660253402158611,0.03,93.0,0.0,369.0,0.0,25136.0,5020.0,1.0,86.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,37.0,35.0,2094.0,2051.0,6.0,0.0,4.0,0.0,3.0,0.0,0.9459459459459459,0.9794651384909264
77,0.45660974774391455,100000,0,13750,153,0.1955266942580541,0.1594391167163849,492.37055083068503,4.92370550830685,8904,0,8904,4896,356640,1006,59495,4,659,100,7782,19561,1735875,0.99,248.24242424242425,225.0,417.0,2,1,1,0,99,386.0,21059.0,1925.0,1910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,53.0,53.0,0.0,55.0,55.0,55.0,13.0,37.0,37.0,35.0,2.0,0.0,0.0,16.0,3.0,13.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,13.0,53.0,0.0,3657423.0,17391486.0,719.0,820.0,0.02857142857142857,55.0,53.0,0.0,2.0,0.0,0.0,1811.0,110.0,0.0,2.0,0.0,55.0,55.0,0,1,0.0,12.736125654450262,0,1,1,0,0,5.0,5.0,0.0,0.0,5.0,5.0,4.0,4.0,420877076:1,"107@420877076:age=5,stall=4,phase=route_pending,mode=lane_now,shift=0",1.5624071388068141,131.0093875,128.6375,202.53025000000002,1,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,429.0,64.0,0.0,300.0,65.0,4.0,19.0,406.0,0.0,22.285714285714285,433.3333333333333,0.14918414918414918,0.0,0.6993006993006993,0.15151515151515152,0.009324009324009324,0.04428904428904429,0.9463869463869464,0.0,309956784#3:13|-309956784#0:10|-418371676#0:10,117:10|154:10|181:10,0.0,2.0,1.0,0.9459459459459459,0.0,10,315.29999999999995,0.0,0.0,0.0,5.0,0.0,long_horizon,-196117044#0:3|-47796089#6:1|-5672019#0:1,584850101:2|5668986#5:1,0.0,0.024973478516039243,0.05040000000000009,0.8303393213572854,0.0,0.0,0.9912376779846659,0.007119386637458927,0.0016429353778751369,0.3134864267676767,0.14814814814814814,2.4226666666666663,0.0,0.02857142857142857,0.01,86.0,0.0,300.0,0.0,21059.0,3416.0,1.0,87.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,37.0,36.0,1888.0,1874.0,3.0,0.0,2.0,0.0,1.0,0.0,0.972972972972973,0.9925847457627118
78,0.4520436502664754,100000,0,13970,220,0.20060685127973557,0.22717136144638062,-1321.006886636088,-13.21006886636088,8904,0,8904,7040,363680,454,59949,10,669,99,7881,22309,1758184,0.94,278.6914893617021,218.0,553.3000000000001,22,13,13,7,87,495.0,23264.0,2022.0,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,17.0,0.0,17.0,3.0,67.0,67.0,0.0,69.0,69.0,69.0,53.0,28.0,28.0,26.0,2.0,0.0,0.0,57.0,4.0,53.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,53.0,67.0,0.0,3703745.0,17615010.0,705.0,822.0,0.03412462908011869,69.0,67.0,0.0,2.0,0.0,0.0,1779.0,138.0,0.0,2.0,0.0,69.0,69.0,0,6,0.0,14.013258541560429,0,6,6,0,0,336.3333333333333,683.0,0.0,0.0,336.3333333333333,683.0,333.3333333333333,676.0,-420882493:2|196117056#0:1|420877066:1,"178@560344318#0:age=683,stall=676,phase=route_pending,mode=lane_now,shift=0",1.1980657683661666,121.4237875,114.041875,196.661,6,0.0,0.0,0.0,0.0,0.004161060680374056,3.639010190963745,0,444.0,78.0,1.0,308.0,57.0,8.0,19.0,417.0,0.0,21.958456973293767,472.3404255319149,0.17567567567567569,0.0022522522522522522,0.6936936936936937,0.12837837837837837,0.018018018018018018,0.04279279279279279,0.9391891891891891,0.0,196117056#1:10|309956784#3:10|196116986:9,190:14|134:13|124:11,0.0,20.0,1.0,0.9285714285714286,0.0,10,550.7,0.0,0.0,0.0,17.0,0.0,long_horizon,-46583484#1:2|-46583484#4:2|46583484#1:2,-46583484#1:1|439801904#0:1|439801904#1:1,0.0,0.029309740615529226,0.052887499999999976,0.8052034689793195,0.0,0.0,0.970281543274244,0.027632950990615225,0.0020855057351407717,0.40024357182363746,0.25,3.4066513761467885,0.0,0.03412462908011869,0.13,93.0,0.0,402.0,0.0,23264.0,5194.0,0.0,75.0,6.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,27.0,1994.0,1934.0,2.0,1.0,2.0,0.0,2.0,0.0,0.9642857142857143,0.9699097291875627
79,0.44752321376381066,100000,0,14101,131,0.1987793902859433,0.19543075561523438,826.7124878338914,8.267124878338914,8904,0,8904,4192,367872,990,60939,2,671,100,7981,18756,1776940,0.99,241.31313131313132,227.0,405.4,2,1,1,0,99,425.0,20229.0,1953.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,18.0,0.0,18.0,2.0,52.0,52.0,0.0,53.0,53.0,53.0,3.0,24.0,24.0,22.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,52.0,0.0,3744004.0,17814227.0,685.0,843.0,0.02713773681515617,53.0,52.0,0.0,1.0,0.0,0.0,1858.0,106.0,0.0,1.0,0.0,53.0,53.0,0,0,0.0,12.352307692307692,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.5131292797413498,128.21575,126.52375,192.75875,1,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,447.0,72.0,1.0,320.0,54.0,5.0,15.0,426.0,1.0,22.887864823348693,451.5151515151515,0.1610738255033557,0.0022371364653243847,0.7158836689038032,0.12080536912751678,0.011185682326621925,0.03355704697986577,0.9530201342281879,0.0022371364653243847,309956784#3:15|-309956784#0:10|196116986:8,108:11|160:11|103:9,0.0,2.0,1.0,0.9166666666666666,0.0,10,290.20000000000005,0.0,0.0,0.0,18.0,0.0,long_horizon,-196117044#0:3|-46583484#0:2|-46583484#4:2,-402097158#2:1|5670859#0:1,0.0,0.02769787312678079,0.04684875000000005,0.8204787234042553,0.0,0.0,0.9978425026968716,0.0016181229773462784,0.0005393743257820927,0.2933368849651812,0.2641509433962264,2.1030837004405285,0.0,0.02713773681515617,0.01,110.0,0.0,315.0,0.0,20229.0,3453.0,0.0,62.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,24.0,1929.0,1926.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9984447900466563
80,0.44304798162617254,100000,0,14381,280,0.19317417767431055,0.1797008216381073,-172.1738619634484,-1.721738619634484,8904,0,8904,8960,376832,986,61925,10,681,99,8080,19825,1796765,1.0,255.89,225.0,430.20000000000005,2,1,1,1,99,350.0,21316.0,1864.0,1840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,18.0,0.0,18.0,3.0,60.0,60.0,0.0,63.0,63.0,63.0,24.0,28.0,28.0,25.0,2.0,0.0,1.0,27.0,3.0,24.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,24.0,60.0,0.0,3786441.0,18022322.0,664.0,850.0,0.03379828326180258,63.0,60.0,0.0,3.0,0.0,0.0,1799.0,126.0,0.0,3.0,0.0,63.0,63.0,0,0,0.0,12.866847826086957,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.453820501461628,119.82691249999999,113.89125000000001,209.39825000000002,0,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,397.0,70.0,2.0,287.0,38.0,10.0,14.0,372.0,1.0,21.298283261802574,397.0,0.17632241813602015,0.005037783375314861,0.7229219143576826,0.09571788413098237,0.02518891687657431,0.03526448362720403,0.9370277078085643,0.0025188916876574307,309956784#3:11|196116986:7|5669985#5:7,114:27|182:9|131:8,0.0,1.0,1.0,0.8928571428571429,0.0,10,430.0,0.0,0.0,0.0,18.0,0.0,long_horizon,-196117044#0:3|-5672019#0:3|-195743203#1:2,-47796089#6:2|-195743203#3:1,0.0,0.03454933026104223,0.05675000000000008,0.8101945003353455,0.0,0.0,0.9847285067873304,0.013574660633484163,0.0016968325791855204,0.3349114854038844,0.30158730158730157,2.138888888888889,0.0,0.03379828326180258,0.01,63.0,0.0,287.0,0.0,21316.0,2688.0,5.0,61.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,28.0,28.0,1836.0,1812.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.9869281045751634
81,0.4386175018099108,100000,0,14596,215,0.19324680046979772,0.165673166513443,-1255.4676360826709,-12.55467636082671,8904,0,8904,6880,383712,512,62437,2,683,100,8180,24053,1820818,0.96,296.5,230.5,567.0,17,8,8,4,92,393.0,25125.0,1988.0,1943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,18.0,0.0,18.0,4.0,67.0,67.0,0.0,68.0,68.0,67.0,39.0,21.0,21.0,20.0,1.0,0.0,0.0,42.0,3.0,39.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,39.0,67.0,0.0,3836488.0,18264594.0,722.0,873.0,0.03420523138832998,68.0,67.0,0.0,1.0,0.0,0.0,1806.0,136.0,0.0,1.0,0.0,68.0,68.0,0,4,0.0,15.03448275862069,0,4,4,0,0,340.75,473.0,0.0,0.0,340.75,473.0,336.75,467.0,420877106#0:2|-420882493:1|420882493:1,"146@420877106#0:age=473,stall=467,phase=route_pending,mode=lane_now,shift=0",1.2520558307552412,125.03125000000001,116.76749999999998,203.08000000000004,4,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,1,445.0,68.0,3.0,313.0,61.0,7.0,13.0,424.0,1.0,22.38430583501006,463.5416666666667,0.15280898876404495,0.006741573033707865,0.7033707865168539,0.13707865168539327,0.015730337078651686,0.029213483146067417,0.952808988764045,0.0022471910112359553,196116986:13|-46613627:10|309956784#3:10,171:13|116:12|143:12,0.0,13.0,1.0,0.9523809523809523,0.0,10,631.9,0.0,0.0,0.0,18.0,0.0,long_horizon,-46583484#1:3|-46583484#4:2|-5672019#0:2,-68668535:2|-47796089#6:1|46583484#4:1,0.0,0.05170232088625388,0.060249999999999845,0.8036848792884371,0.0,0.0,0.9777188328912467,0.020689655172413793,0.0015915119363395225,0.3985531431515832,0.22058823529411764,3.4934924078091107,0.0,0.03420523138832998,0.08,76.0,0.0,317.0,0.0,25125.0,6354.0,0.0,68.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,1967.0,1922.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.9771225216065074
82,0.4342313267918117,100000,0,14871,275,0.1900620909170671,0.15828298032283783,-2601.697316208224,-26.01697316208224,8904,0,8904,8800,392512,496,62933,11,694,100,8280,24722,1845540,0.91,278.84615384615387,206.0,524.0,26,13,13,4,87,397.0,25914.0,1991.0,1897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,17.0,0.0,17.0,5.0,52.0,52.0,0.0,54.0,54.0,54.0,85.0,33.0,33.0,31.0,2.0,0.0,0.0,87.0,2.0,85.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,85.0,52.0,0.0,3888100.0,18512241.0,718.0,876.0,0.027122049221496736,54.0,52.0,0.0,2.0,0.0,0.0,1913.0,108.0,0.0,2.0,0.0,54.0,54.0,0,9,0.0,14.383763837638377,0,9,9,0,0,538.4444444444445,1081.0,0.0,0.0,538.4444444444445,1081.0,533.7777777777778,1077.0,5671282#0:2|-511673770:1|195743139#3:1,"137@5671282#0:age=1081,stall=1077,phase=route_pending,mode=lane_now,shift=0",1.194527575118962,125.1572375,123.10750000000002,199.7436250000001,9,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,2,429.0,74.0,1.0,299.0,55.0,3.0,15.0,408.0,3.0,21.54696132596685,471.42857142857144,0.17249417249417248,0.002331002331002331,0.696969696969697,0.1282051282051282,0.006993006993006993,0.03496503496503497,0.951048951048951,0.006993006993006993,-309956784#0:16|196117056#1:12|-196116986:11,125:11|162:10|166:10,0.0,22.0,1.0,0.9393939393939394,0.0,10,547.0,0.0,0.0,0.0,17.0,0.0,long_horizon,-196117044#0:6|-195743203#1:2|195743203#1:2,-195743203#4:1|-196117044#0:1|-420882495#0:1,0.0,0.025883835584301094,0.041063750000000176,0.8329065300896287,0.0,0.0,0.9538216560509554,0.04511677282377919,0.0010615711252653928,0.39754452444107624,0.3888888888888889,3.2766990291262137,0.0,0.027122049221496736,0.13,80.0,0.0,317.0,0.0,25914.0,6700.0,0.0,71.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,33.0,33.0,1958.0,1864.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.9519918283963228
83,0.4298890135238936,100000,0,15011,140,0.18228552639484405,0.18987268209457397,-251.03665784841763,-2.5103665784841764,8904,0,8904,4480,396992,966,63899,19,713,99,8379,20088,1865628,0.98,249.35714285714286,212.5,491.4,5,2,2,0,98,428.0,21512.0,1975.0,1929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,21.0,0.0,21.0,4.0,67.0,67.0,0.0,67.0,67.0,67.0,45.0,36.0,36.0,33.0,0.0,0.0,0.0,45.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,67.0,0.0,3930924.0,18724044.0,661.0,886.0,0.033924050632911394,67.0,67.0,0.0,0.0,0.0,0.0,1863.0,134.0,0.0,0.0,0.0,67.0,67.0,0,1,0.0,11.565059616381545,0,1,1,0,0,67.0,67.0,0.0,0.0,67.0,67.0,62.0,62.0,497262775:1,"149@497262775:age=67,stall=62,phase=route_pending,mode=lane_now,shift=0",1.4883875615735265,127.13566249999998,134.78250000000003,197.28550000000004,2,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,428.0,71.0,2.0,282.0,73.0,8.0,21.0,399.0,0.0,21.670886075949365,436.734693877551,0.1658878504672897,0.004672897196261682,0.6588785046728972,0.1705607476635514,0.018691588785046728,0.04906542056074766,0.9322429906542056,0.0,309956784#3:17|-309956784#0:13|196116986:10,189:14|169:11|185:11,0.0,4.0,1.0,0.9166666666666666,0.0,10,368.79999999999995,0.0,0.0,0.0,21.0,0.0,long_horizon,-46583484#0:4|-46583484#1:2|-47796089#7:2,-46583484#5:1|-46583484#6:1|-5668986#1:1,0.0,0.03768115217456096,0.05040000000000002,0.8295904887714664,0.0,0.0,0.976,0.024,0.0,0.36783590958174006,0.3283582089552239,2.792941176470588,0.0,0.033924050632911394,0.02,75.0,0.0,353.0,0.0,21512.0,3382.0,3.0,69.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,36.0,36.0,1939.0,1893.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9762764311500773
84,0.42559012338865465,100000,0,15157,146,0.1915114541372208,0.17296230792999268,119.07634324732113,1.1907634324732113,8904,0,8904,4672,401664,1040,64939,11,724,100,8479,20308,1885936,0.98,257.2040816326531,224.5,501.39999999999986,4,2,2,0,98,464.0,21832.0,2054.0,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,14.0,0.0,14.0,5.0,61.0,61.0,0.0,62.0,62.0,62.0,22.0,17.0,17.0,16.0,1.0,0.0,0.0,23.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,61.0,0.0,3974385.0,18936689.0,688.0,902.0,0.03018500486854917,62.0,61.0,0.0,1.0,0.0,0.0,1895.0,124.0,0.0,1.0,0.0,62.0,62.0,0,2,0.0,12.059605911330049,0,2,2,0,0,101.0,147.0,0.0,0.0,101.0,147.0,95.0,141.0,-420881462:1|5672571#2:1,"188@-420881462:age=147,stall=141,phase=route_pending,mode=lane_now,shift=0",1.4113714108500541,131.374775,134.206875,202.90337500000007,2,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,449.0,71.0,1.0,322.0,55.0,9.0,10.0,430.0,0.0,21.85978578383642,458.16326530612247,0.15812917594654788,0.0022271714922048997,0.7171492204899778,0.12249443207126949,0.0200445434298441,0.022271714922048998,0.9576837416481069,0.0,309956784#2:13|47796089#4:13|309956784#3:12,122:15|159:11|162:10,0.0,4.0,1.0,0.9411764705882353,0.0,10,386.79999999999995,1.0,0.0,0.0,14.0,0.0,long_horizon,-195743203#4:2|195743203#4:2|-195743203#1:1,-195743203#3:1|-195743203#4:1|-46583484#6:1,0.0,0.02161490032397138,0.05039999999999982,0.8150031786395423,0.0,0.0,0.9882232462877624,0.011264720942140297,0.0005120327700972862,0.3461687936302824,0.26229508196721313,2.5175946547884167,0.0,0.03018500486854917,0.02,86.0,0.0,378.0,0.0,21832.0,3377.0,0.0,56.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,17.0,2037.0,2013.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9882179675994109
85,0.4213342221547681,100000,0,15339,182,0.18285471802720657,0.1743578463792801,-903.2893213672368,-9.032893213672368,8904,0,8904,5824,407488,525,65464,6,730,100,8579,23331,1909267,0.99,300.1818181818182,266.0,563.2,3,1,1,0,99,449.0,24448.0,2135.0,2093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,29.0,0.0,29.0,3.0,74.0,74.0,0.0,74.0,74.0,74.0,41.0,33.0,33.0,33.0,0.0,0.0,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,74.0,0.0,4023079.0,19170851.0,702.0,984.0,0.034660421545667446,74.0,74.0,0.0,0.0,0.0,0.0,1894.0,148.0,0.0,0.0,0.0,74.0,74.0,0,1,0.0,12.57955088389871,0,1,1,0,0,581.0,581.0,0.0,0.0,581.0,581.0,575.0,575.0,560344314#0:1,"135@560344314#0:age=581,stall=575,phase=route_pending,mode=lane_now,shift=0",1.2740053889696037,129.873275,130.705625,202.94250000000002,1,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,493.0,95.0,0.0,339.0,59.0,10.0,23.0,459.0,1.0,23.091334894613585,497.979797979798,0.1926977687626775,0.0,0.6876267748478702,0.11967545638945233,0.02028397565922921,0.04665314401622718,0.9310344827586207,0.002028397565922921,309956784#3:10|-46583484#0:8|524569322#2:8,176:15|193:13|106:12,0.0,2.0,1.0,1.0,0.0,10,394.70000000000005,0.0,0.0,0.0,29.0,0.0,long_horizon,-46583484#1:4|46583484#1:3|46583484#4:3,-195743203#1:1|305323035#3:1|46583484#4:1,0.0,0.040841025183799735,0.05986000000000004,0.7888687235329703,0.0,0.0,0.97984267453294,0.02015732546705998,0.0,0.3397233659700851,0.2702702702702703,2.2936090225563905,0.0,0.034660421545667446,0.01,94.0,0.0,355.0,0.0,24448.0,3348.0,0.0,83.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,33.0,33.0,2102.0,2060.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9800190294957184
