episode,epsilon,replay,train_steps_cumulative,train_steps_episode,episode_mean_loss,last_batch_loss,episode_return_total,avg_return_per_vehicle,elite_buffer_size,elite_transitions_added_episode,elite_transitions_added_cumulative,elite_samples_drawn_episode,elite_samples_drawn_cumulative,replay_main_finalized_episode,replay_main_finalized_cumulative,replay_main_pending_timeout_episode,replay_main_pending_timeout_cumulative,replay_main_terminal_episode,replay_main_terminal_cumulative,replay_main_dropped_episode,replay_main_dropped_cumulative,completion_rate,avg_travel_time,p50_travel_time,p90_travel_time,teleports,teleported_controlled,controlled_ever_teleported,arrived_after_teleport,clean_arrivals_without_teleport,forced_actions,decisions_considered,decisions_opened,decisions_finalized,decisions_skipped,decisions_skipped_actionable,skipped_pending_hold,skipped_structural_no_branch,skipped_structural_forced_single_path,skipped_structural_forced_by_lane_commit,skipped_structural_too_late_or_unreachable,skipped_actionable_no_candidate,skipped_other,route_mismatch,loop_events,short_cycle_events,aba_bounce_events,dead_end_reentry_events,long_horizon_loop_events,revisit_without_progress_events,safety_overrides,fragment_build_failures,fallback_overrides,fallback_selected_lane_now,pending_decision_timeouts,deferred_lane_change_actions,lane_change_observe_started,lane_change_observe_success,cooldown_replans_blocked,pending_release_observe_abort_no_progress,pending_release_observe_abort_commit_window,pending_release_observe_abort_low_speed,pending_release_wrong_lane_commit,pending_release_route_no_progress_abort,pending_release_route_stall_timeout,pending_release_route_hard_timeout,loop_override_count,dead_end_reentry_override_count,snapshot_cache_hits,shortest_path_cache_hits,exploration_actions,policy_actions,override_ratio,override_events_total,policy_masked_actions_removed,override_learning_transitions,override_learning_negative,override_learning_imitation,alive_at_step_cap,decision_pending_at_episode_end,mean_pending_age,mean_decision_latency_steps,mean_reward_per_finalized_decision,mean_route_difficulty_eta,p50_route_difficulty_eta,p90_route_difficulty_eta,fail_teleport,fail_timeout,fail_removed_non_destination,fail_unreachable_transition,fail_dead_end_no_outgoing,mean_network_density,p95_network_density,congestion_high_pressure_steps,emergency_brake_events,emergency_brake_due_to_leader,emergency_brake_due_to_congestion,emergency_brake_near_junction,emergency_brake_other_reason,emergency_brake_after_fallback,emergency_brake_after_proactive,emergency_brake_after_lane_now,emergency_brake_without_recent_decision,teleport_inferred_jam,teleport_inferred_yield_or_deadlock,lane_change_request_accepted_rate,lane_change_observe_resolution_rate,lane_change_observe_success_overcount,tail_vehicles_over_p90_count,tail_completion_gap_steps,loop_reason_short_cycle,loop_reason_aba_bounce,loop_reason_dead_end_reentry,loop_reason_long_horizon,loop_reason_revisit_without_progress,dominant_loop_reason,aggregate_actionable_skip_to_finalized_ratio,social_regret_mean,social_regret_p90,social_best_action_chosen_rate,actionable_skip_ratio,structural_skip_ratio,pending_resolution_success_rate,pending_timeout_rate,pending_abort_rate,delay_fairness_gini,loop_after_fallback_rate,p95_to_p50_travel_ratio,timeout_rate,fallback_rate_per_opened_decision,controlled_teleport_rate,reachable_lane_change_nonempty,reachable_lane_change_excluded_any,reachable_lane_change_excluded_all,policy_candidates_with_broader_available,policy_candidates_collapsed_to_lane_now_only,commit_window_non_lane_candidates_seen,commit_window_candidates_rejected,proactive_shift2_candidates_seen,proactive_shift2_candidates_rejected,proactive_brake_risk_candidates_seen,proactive_brake_risk_candidates_rejected,proactive_brake_risk_fallback_kept,pending_commit_window_grace_kept,proactive_decisions_opened,proactive_decisions_finalized,lane_now_decisions_opened,lane_now_decisions_finalized,proactive_pending_abort_count,proactive_pending_timeout_count,fallback_after_observe_abort_count,fallback_after_timeout_count,same_edge_reopen_after_abort_count,synthetic_terminal_finalizations,finalized_opened_proactive_ratio,finalized_opened_lane_now_ratio
506,0.07875931641927113,100000,85320,204,0.05314785736959939,0.05844290181994438,373.4876935029715,3.7348769350297153,25000,0,194381,6528,2422400,441,423875,0,0,100,50563,22406,10114190,0.96,256.125,200.0,480.0,9,4,4,0,96,342.0,22842.0,1740.0,1737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,30.0,0.0,54.0,0.0,54.0,54.0,0.0,14.0,14.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,140978.0,100543999.0,127.0,1271.0,0.03103448275862069,54.0,1628.0,108.0,54.0,54.0,0,3,0.0,15.61370178468624,1.5883474182914803,126.24278750000002,118.175625,199.77925000000005,4,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,412.0,80.0,1.0,272.0,59.0,7.0,7.0,397.0,1.0,0.0,8.0,1.0,1.0,94.0,10,630.2,0.0,0.0,0.0,30.0,0.0,long_horizon,0.0,0.01608568601283453,0.040948750000000075,0.8294797687861272,0.0,0.0,1.0,0.0,0.0,0.4062296648771757,0.32075471698113206,4.1125,0.0,0.03103448275862069,0.04,22842.0,2511.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,1726.0,1723.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9982618771726536
507,0.07836551983717477,100000,85436,116,0.05419500297385043,0.04741882532835007,1561.1740219028607,15.611740219028606,25000,1317,195698,3712,2426112,1298,425173,0,0,100,50663,17275,10131465,1.0,222.98,207.0,357.0,3,1,1,1,99,423.0,18587.0,1812.0,1812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,13.0,0.0,40.0,0.0,43.0,43.0,0.0,19.0,19.0,168.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,141155.0,100728439.0,111.0,1278.0,0.023730684326710817,43.0,1624.0,86.0,43.0,43.0,0,0,0.0,12.140176600441501,1.835197319533669,129.9635125,131.6175,204.59937500000004,0,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,378.0,66.0,1.0,270.0,41.0,5.0,10.0,363.0,0.0,0.0,1.0,1.0,1.0,149.0,11,272.54545454545456,0.0,0.0,0.0,13.0,0.0,long_horizon,0.0,0.011818112148565997,0.007487500000000091,0.862873814733771,0.0,0.0,0.9982507288629737,0.0,0.001749271137026239,0.2970795587048165,0.23255813953488372,2.2340579710144928,0.0,0.023730684326710817,0.01,18587.0,2904.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,1793.0,1793.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0
508,0.07797369223798889,100000,85595,159,0.054069357883161716,0.027849044650793076,778.044244550616,7.78044244550616,25000,0,195698,5088,2431200,495,425668,0,0,99,50762,21607,10153072,0.99,259.2323232323232,194.0,606.8000000000001,4,1,1,0,99,362.0,22105.0,1869.0,1868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,17.0,0.0,48.0,0.0,48.0,48.0,0.0,16.0,16.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,141437.0,100934810.0,126.0,1381.0,0.025682182985553772,48.0,1705.0,96.0,48.0,48.0,0,1,0.0,13.786402569593148,1.659463988625711,135.56752500000002,127.1725,227.74237500000004,1,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,406.0,85.0,1.0,259.0,61.0,6.0,9.0,390.0,1.0,0.0,2.0,1.0,1.0,264.0,10,495.70000000000005,0.0,0.0,0.0,17.0,0.0,long_horizon,0.0,0.013816620895830975,0.029275000000000162,0.8329979879275654,0.0,0.0,1.0,0.0,0.0,0.3778267399682611,0.2916666666666667,3.4360824742268035,0.0,0.025682182985553772,0.01,22105.0,2506.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,1853.0,1852.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9994603345925526
509,0.07758382377679894,100000,85757,162,0.05600718378928708,0.0340886153280735,1625.6829433769512,16.25682943376951,25000,0,195698,5184,2436384,957,426625,0,0,99,50861,17462,10170534,1.0,228.76,196.5,434.80000000000007,4,3,3,3,97,342.0,18463.0,1759.0,1758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,26.0,0.0,27.0,27.0,0.0,25.0,25.0,290.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,141730.0,101117842.0,113.0,1304.0,0.015349630471859011,27.0,1669.0,54.0,27.0,27.0,0,0,0.0,12.436291240045506,1.9181080772824002,135.61035,138.8225,207.20362500000002,0,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,414.0,71.0,1.0,280.0,62.0,4.0,13.0,397.0,0.0,0.0,3.0,1.0,1.0,265.0,10,335.1,0.0,0.0,0.0,2.0,0.0,long_horizon,0.0,0.015006505075093312,0.015214999999999831,0.8686288585786073,0.0,0.0,0.9987959060806743,0.0,0.0012040939193257074,0.3373282042315089,0.07407407407407407,2.4010178117048344,0.0,0.015349630471859011,0.03,18463.0,3310.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,1734.0,1733.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9994232987312572
510,0.07719590465791494,100000,85941,184,0.05597512157755378,0.03283698111772537,1491.3312596014418,14.913312596014418,25000,0,195698,5888,2442272,479,427104,0,0,100,50961,18693,10189227,0.99,236.91919191919192,178.0,422.80000000000007,11,3,3,2,97,376.0,19229.0,1730.0,1729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,22.0,22.0,0.0,18.0,18.0,192.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,141926.0,101308296.0,105.0,1249.0,0.012716763005780347,22.0,1622.0,44.0,22.0,22.0,0,1,0.0,13.604973973395026,1.9487078832785067,132.13745,128.89125,208.5245,1,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,364.0,61.0,1.0,248.0,54.0,3.0,12.0,348.0,1.0,0.0,4.0,1.0,1.0,174.0,10,530.5,0.0,0.0,0.0,2.0,0.0,long_horizon,0.0,0.010790055719882478,0.007212499999999955,0.8802395209580839,0.0,0.0,0.9987737584304108,0.0,0.001226241569589209,0.3979586958909065,0.18181818181818182,3.871910112359548,0.0,0.012716763005780347,0.03,19229.0,4108.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,1712.0,1711.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.9994158878504673
511,0.07680992513462537,100000,86072,131,0.05928864398302923,0.02971448004245758,1536.063729991309,15.360637299913089,25000,0,195698,4192,2446464,818,427922,0,0,100,51061,16859,10206086,0.99,214.11111111111111,164.0,391.6000000000002,3,2,2,1,98,376.0,17718.0,1649.0,1648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,11.0,0.0,30.0,0.0,30.0,30.0,0.0,15.0,15.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,142132.0,101479562.0,100.0,1173.0,0.018192844147968467,30.0,1519.0,60.0,30.0,30.0,0,1,0.0,13.027305825242719,1.9679950732069096,130.600275,124.688125,208.40987500000003,1,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,375.0,52.0,1.0,269.0,53.0,3.0,10.0,362.0,0.0,0.0,3.0,1.0,1.0,191.0,10,381.4,0.0,0.0,0.0,11.0,0.0,long_horizon,0.0,0.014296925245056375,0.00962000000000013,0.8705321683876092,0.0,0.0,1.0,0.0,0.0,0.36417007743138785,0.23333333333333334,3.1323170731707313,0.0,0.018192844147968467,0.02,17718.0,2656.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1634.0,1633.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9993880048959608
512,0.07642587550895225,100000,86209,137,0.05142722542594819,0.08973148465156555,1663.797408438122,16.63797408438122,25000,1385,197083,4384,2450848,1352,429274,0,0,100,51161,18284,10224370,0.99,236.4949494949495,216.0,382.00000000000006,2,1,1,0,99,415.0,19687.0,1847.0,1846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,24.0,0.0,25.0,25.0,0.0,23.0,23.0,224.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,142359.0,101673134.0,115.0,1317.0,0.01353546291283162,25.0,1732.0,50.0,25.0,25.0,0,1,0.0,12.775189599133261,1.9210024843242637,143.00654999999998,143.166875,219.1350000000001,1,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,397.0,79.0,0.0,255.0,63.0,3.0,14.0,380.0,0.0,0.0,2.0,1.0,1.0,201.0,10,287.6,0.0,0.0,0.0,5.0,0.0,long_horizon,0.0,0.012598571021721064,0.005914999999999974,0.8786373314407381,0.0,0.0,0.9994275901545506,0.0,0.0005724098454493417,0.29325243206420315,0.12,2.051388888888888,0.0,0.01353546291283162,0.01,19687.0,3447.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1824.0,1823.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9994517543859649
513,0.07604374613140748,100000,86363,154,0.05430422845453798,0.12131639569997787,1680.3273185642468,16.803273185642468,25000,1252,198335,4928,2455776,1207,430481,0,0,100,51261,16623,10240993,0.99,208.93939393939394,186.0,348.40000000000003,2,1,1,0,99,414.0,17887.0,1706.0,1705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,22.0,0.0,22.0,22.0,0.0,19.0,19.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,142615.0,101850012.0,98.0,1194.0,0.012895662368112544,22.0,1556.0,44.0,22.0,22.0,0,1,0.0,12.24633431085044,2.014244684477828,128.16807500000002,126.5525,195.66725000000005,1,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,392.0,65.0,1.0,262.0,64.0,3.0,13.0,373.0,3.0,0.0,2.0,1.0,1.0,233.0,10,331.1,0.0,0.0,0.0,2.0,0.0,long_horizon,0.0,0.011572114643961497,0.0008750000000001367,0.8908091123330715,0.0,0.0,1.0,0.0,0.0,0.3291723129286581,0.045454545454545456,2.3940860215053754,0.0,0.012895662368112544,0.01,17887.0,2609.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,1687.0,1686.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999407231772377
514,0.07566352740075044,100000,86491,128,0.05188036472827662,0.05898307263851166,1535.9082717439999,15.359082717439998,25000,0,198335,4096,2459872,901,431382,0,0,100,51361,18482,10259475,0.97,226.7835051546392,213.0,480.0000000000001,7,4,4,1,96,372.0,19460.0,1770.0,1766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,13.0,13.0,0.0,18.0,18.0,185.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,142812.0,102038309.0,82.0,1316.0,0.007344632768361582,13.0,1692.0,26.0,13.0,13.0,0,3,0.0,12.684031710079275,1.9331557990187918,132.94953750000005,138.65625,203.33025,3,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,95,364.0,80.0,0.0,233.0,51.0,2.0,11.0,351.0,0.0,1.0,6.0,1.0,1.0,167.0,10,318.5,0.0,0.0,0.0,4.0,0.0,long_horizon,0.0,0.011964588228756515,0.0020625000000000894,0.8833333333333333,0.0,0.0,0.9976047904191617,0.0,0.0023952095808383233,0.3423844529446445,0.07692307692307693,2.4075117370892016,0.0,0.007344632768361582,0.04,19460.0,2768.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,1752.0,1748.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.997716894977169
515,0.07528520976374668,100000,86620,129,0.048337623953472734,0.026969395577907562,1309.4901304277892,13.094901304277892,25000,1264,199599,4128,2464000,1248,432630,0,0,99,51460,17828,10277303,1.0,224.39,193.5,420.3,1,1,1,1,99,357.0,19122.0,1686.0,1685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,12.0,0.0,24.0,0.0,26.0,26.0,0.0,10.0,10.0,71.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,142891.0,102222082.0,107.0,1222.0,0.01542111506524318,26.0,1626.0,52.0,26.0,26.0,0,0,0.0,13.196439169139467,1.907724078023151,124.56802499999999,115.02875000000002,204.87900000000005,0,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,419.0,64.0,2.0,289.0,64.0,3.0,8.0,406.0,2.0,0.0,1.0,1.0,1.0,61.0,10,339.20000000000005,0.0,0.0,0.0,12.0,0.0,long_horizon,0.0,0.011173968492617883,0.004675000000000018,0.8802122820318423,0.0,0.0,0.9981120201384519,0.0,0.0018879798615481435,0.3411858817237845,0.3076923076923077,2.63798449612403,0.0,0.01542111506524318,0.01,19122.0,3367.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1676.0,1675.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.9994033412887828
516,0.07490878371492794,100000,86752,132,0.04982327270519101,0.135262131690979,1846.299946704868,18.46299946704868,25000,1263,200862,4224,2468224,1233,433863,0,0,99,51559,15638,10292941,1.0,201.34,182.5,372.20000000000005,0,0,0,0,100,374.0,16925.0,1684.0,1684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,22.0,0.0,22.0,22.0,0.0,18.0,18.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,143017.0,102390117.0,87.0,1223.0,0.013064133016627079,22.0,1537.0,44.0,22.0,22.0,0,0,0.0,11.796318289786223,2.0324794862939393,126.78648749999996,118.72125000000003,214.68412500000008,0,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,369.0,67.0,3.0,238.0,61.0,2.0,12.0,355.0,0.0,0.0,0.0,1.0,1.0,108.0,10,265.0,0.0,0.0,0.0,5.0,0.0,long_horizon,0.0,0.013536125440870727,0.012148750000000368,0.8676470588235294,0.0,0.0,1.0,0.0,0.0,0.3273000894010132,0.045454545454545456,2.301917808219178,0.0,0.013064133016627079,0.0,16925.0,2363.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,1666.0,1666.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
517,0.0745342397963533,100000,86856,104,0.050691661048823826,0.046820782124996185,1863.6581026237368,18.63658102623737,25000,1160,202022,3328,2471552,1117,434980,0,0,100,51659,15228,10308169,1.0,196.37,184.5,312.5000000000001,0,0,0,0,100,331.0,16423.0,1522.0,1522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,11.0,11.0,0.0,9.0,9.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,143144.0,102552033.0,93.0,1098.0,0.007227332457293035,11.0,1472.0,22.0,11.0,11.0,0,0,0.0,12.740473061760841,2.2194327052605978,118.740375,113.35750000000002,179.70225000000005,0,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,359.0,69.0,1.0,241.0,48.0,1.0,4.0,354.0,0.0,0.0,0.0,1.0,1.0,118.0,10,195.39999999999998,0.0,0.0,0.0,1.0,0.0,long_horizon,0.0,0.014254085349852775,0.00206124999999986,0.8900169204737732,0.0,0.0,1.0,0.0,0.0,0.26069511636196974,0.0,1.990243902439024,0.0,0.007227332457293035,0.0,16423.0,2528.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1513.0,1513.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
518,0.07416156859737154,100000,86971,115,0.05190200975731663,0.06388022750616074,1935.935803799406,19.35935803799406,25000,1193,203215,3680,2475232,1148,436128,0,0,100,51759,15375,10323544,1.0,196.73,179.0,367.70000000000033,1,1,1,1,99,362.0,16603.0,1588.0,1588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,10.0,10.0,0.0,11.0,11.0,156.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,143305.0,102718470.0,102.0,1124.0,0.006297229219143577,10.0,1519.0,20.0,10.0,10.0,0,0,0.0,12.188916876574307,2.1795500352056214,127.46521250000002,124.73499999999999,188.88975000000002,0,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,343.0,53.0,1.0,229.0,60.0,1.0,8.0,334.0,0.0,0.0,1.0,1.0,1.0,145.0,10,279.1,0.0,0.0,0.0,4.0,0.0,long_horizon,0.0,0.008644683082106901,0.0005000000000001392,0.8881578947368421,0.0,0.0,0.9993284083277367,0.0,0.000671591672263264,0.3399547603314186,0.1,2.3620111731843574,0.0,0.006297229219143577,0.01,16603.0,2791.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,1577.0,1577.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
519,0.07379076075438468,100000,87086,115,0.05343816492544568,0.035732585936784744,1724.9176002256313,17.249176002256313,25000,1236,204451,3680,2478912,1192,437320,0,0,100,51859,15817,10339361,1.0,205.21,195.0,390.20000000000005,0,0,0,0,100,338.0,17071.0,1617.0,1617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,7.0,0.0,16.0,0.0,19.0,19.0,0.0,15.0,15.0,198.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,143512.0,102887593.0,94.0,1185.0,0.011750154607297465,19.0,1562.0,38.0,19.0,19.0,0,0,0.0,12.492269635126778,2.0800708995285633,126.46772499999999,126.88875000000002,208.39150000000004,0,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,389.0,68.0,1.0,251.0,69.0,4.0,9.0,376.0,0.0,0.0,0.0,1.0,1.0,183.0,10,260.0,0.0,0.0,0.0,7.0,0.0,long_horizon,0.0,0.012915635481048203,0.002279999999999976,0.8806324110671937,0.0,0.0,0.9980263157894737,0.0,0.001973684210526316,0.33576580088689645,0.21052631578947367,2.274358974358974,0.0,0.011750154607297465,0.0,17071.0,3159.0,1.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1602.0,1602.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0
520,0.07342180695061275,100000,87279,193,0.05285798091383487,0.03847719356417656,484.0257782899987,4.840257782899987,25000,0,204451,6176,2485088,452,437772,0,0,100,51959,23986,10363347,0.92,295.1521739130435,226.0,682.5000000000001,18,9,9,1,91,509.0,24496.0,1883.0,1876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,24.0,24.0,0.0,18.0,18.0,232.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,143754.0,103118911.0,115.0,1259.0,0.012745618693574084,24.0,1674.0,48.0,24.0,24.0,0,6,0.0,16.664712153518124,1.5903962770155369,132.2400125,131.93312500000002,220.173875,8,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,1,422.0,94.0,2.0,255.0,71.0,1.0,11.0,408.0,2.0,0.0,16.0,1.0,1.0,214.0,10,598.4,0.0,0.0,0.0,2.0,0.0,long_horizon,0.0,0.01226915491858774,0.0005000000000001115,0.8864306784660767,0.0,0.0,0.9971925884334644,0.0,0.002807411566535654,0.4120931818836844,0.041666666666666664,3.6227876106194694,0.0,0.012745618693574084,0.09,24496.0,6635.0,0.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,1865.0,1858.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.9962466487935657
521,0.07305469791585968,100000,87401,122,0.05342380055150048,0.059336237609386444,1714.071196544552,17.140711965445522,25000,1229,205680,3904,2488992,1188,438960,0,0,100,52059,16203,10379550,0.99,213.11111111111111,206.0,366.4,3,2,2,1,98,443.0,17462.0,1721.0,1720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,15.0,15.0,0.0,30.0,30.0,307.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,144068.0,103291663.0,100.0,1178.0,0.008715862870424172,15.0,1502.0,30.0,15.0,15.0,0,1,0.0,12.23546511627907,1.9289636034986501,128.66514999999998,126.93312500000002,217.50674999999998,1,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,376.0,59.0,2.0,264.0,51.0,3.0,17.0,355.0,1.0,0.0,3.0,1.0,1.0,277.0,10,237.5,0.0,0.0,0.0,3.0,0.0,long_horizon,0.0,0.008040750302515606,0.0028750000000002185,0.8815052041633307,0.0,0.0,0.998766954377312,0.0,0.0012330456226880395,0.3026434599095513,0.13333333333333333,2.0432038834951443,0.0,0.008715862870424172,0.02,17462.0,3759.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,1691.0,1690.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.9994086339444116
522,0.07268942442628039,100000,87521,120,0.050133403049161036,0.07482971251010895,1850.8621695268198,18.508621695268197,25000,1271,206951,3840,2492832,1239,440199,0,0,100,52159,16050,10395600,1.0,211.65,197.0,375.1000000000001,0,0,0,0,100,391.0,17351.0,1719.0,1719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,19.0,0.0,19.0,19.0,0.0,23.0,23.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,144322.0,103467568.0,105.0,1223.0,0.011052937754508435,19.0,1665.0,38.0,19.0,19.0,0,0,0.0,12.078534031413612,2.0382284419613104,128.34776250000002,135.80874999999997,186.43275000000006,0,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,366.0,51.0,4.0,258.0,53.0,1.0,17.0,348.0,0.0,0.0,0.0,1.0,1.0,231.0,10,240.2,0.0,0.0,0.0,5.0,0.0,long_horizon,0.0,0.014907008580419136,0.0036124999999997964,0.8827586206896552,0.0,0.0,1.0,0.0,0.0,0.31331490668556583,0.15789473684210525,2.1071065989847715,0.0,0.011052937754508435,0.0,17351.0,2962.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1696.0,1696.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
